date,source,dataset,subseries,value,unit,notes
2013-08-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-08-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-08-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-09-01,INE,CPI,01.1.2.3,73.298,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.3,2.3,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.3,1.7,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.5,71.371,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.5,1.0,index,table_id=76128
2013-09-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2013-09-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-09-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-09-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-09-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-09-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-10-01,INE,CPI,01.1.2.3,73.303,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.3,1.9,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.3,1.7,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.5,71.486,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.5,0.8,index,table_id=76128
2013-10-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2013-10-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-10-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-10-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-10-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-11-01,INE,CPI,01.1.2.3,73.497,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.3,1.9,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.5,71.854,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2013-11-01,INE,CPI,01.1.2.5,0.9,index,table_id=76128
2013-11-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-11-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-11-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-11-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-12-01,INE,CPI,01.1.2.3,73.729,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.3,2.2,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.3,2.2,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.5,71.854,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.5,0.9,index,table_id=76128
2013-12-01,INE,CPI,01.1.2.5,0.9,index,table_id=76128
2013-12-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-12-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-12-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-12-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2013-12-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-01-01,INE,CPI,01.1.2.3,73.787,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.3,1.9,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.5,71.882,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2014-01-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2014-01-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-01-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-01-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-01-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-02-01,INE,CPI,01.1.2.3,73.873,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.3,1.6,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.5,71.832,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.5,-0.1,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2014-02-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2014-02-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-02-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-02-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-02-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2014-03-01,INE,CPI,01.1.2.3,73.851,index,table_id=76128
2014-03-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2014-03-01,INE,CPI,01.1.2.3,1.6,index,table_id=76128
2014-03-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
